#{"t_start": 1751079995.4536185, "env_id": "None"}
r,l,t
43.113403,4,43.479588
-32.114647,4,43.540354
-51.975977,4,43.642148
3.616662,4,43.700764
93.094591,4,43.763534
-0.241363,4,43.821992
28.121719,3,43.870651
-45.739595,3,43.909158
-93.403065,4,43.970763
-122.918136,4,44.034568
-67.21979,4,44.087782
-73.281815,3,44.13747
-35.899665,4,44.203013
-40.223063,4,44.26246
-106.244625,4,44.320723
95.636316,3,44.371528
8.377014,4,44.432416
64.288821,4,44.492286
-42.103453,3,44.537647
-127.588946,4,44.603734
-107.74752,4,44.653901
-57.274293,3,44.70642
-109.091544,4,44.754222
49.645735,3,44.80399
-24.042004,4,44.871703
17.451029,3,44.911691
-128.890178,4,44.970788
20.435058,4,45.037242
-98.748787,4,45.095487
59.568472,4,45.148224
1.337133,4,45.204166
-11.864819,4,45.272269
127.574574,4,45.32941
121.097403,4,45.370825
67.661415,3,45.426849
-14.838263,4,45.487514
4.665618,4,45.553123
-34.796965,4,45.610108
60.609421,4,45.670851
117.813006,4,45.732115
-29.22398,4,45.791816
61.944333,3,45.837804
42.006348,4,45.887744
110.856395,4,45.961531
95.305672,4,46.020732
55.350944,4,46.080683
-62.559294,3,46.125014
-23.499089,4,46.17076
-7.631533,4,46.241072
-109.413948,4,46.303052
-38.369296,4,46.354245
-27.350004,4,46.427196
51.092255,4,46.486109
-67.385772,3,46.520633
84.184635,3,46.574561
7.771937,3,46.615102
-49.908555,3,46.654056
-107.785326,4,46.723132
73.260694,3,46.770953
-50.751917,4,46.82861
-77.076901,4,46.881096
-101.868146,4,46.941877
-56.542166,3,46.987703
87.766537,3,47.021049
41.150245,4,47.095145
139.289615,4,47.156588
137.019851,4,47.216403
-0.606615,3,47.254371
-49.773022,4,47.318959
-150.802175,4,47.373281
-33.574159,4,47.421039
45.643042,4,47.492255
47.58369,4,47.548369
-138.828765,4,47.603852
4.331644,4,47.654162
-52.733161,4,47.72449
39.222089,4,47.770985
20.114517,4,47.842185
59.744362,4,47.904455
-41.575878,4,47.965818
61.069299,3,48.004188
22.557091,4,48.070091
-38.653108,4,48.136369
10.223681,4,48.189109
-68.31548,4,48.244473
99.3598,3,48.289294
54.091625,4,48.337839
33.210677,3,48.387794
-103.009713,4,48.453182
89.787153,4,48.513556
-4.422167,4,48.571141
86.495405,3,48.624297
30.659054,4,48.681475
-33.281353,4,48.737208
25.198045,4,48.787636
-72.491018,4,48.854594
64.323667,3,48.889028
-63.156006,4,48.954084
-31.751337,4,49.004425
78.116726,4,49.080274
-85.027667,4,49.136919
-88.76764,4,49.18751
114.131017,4,49.298244
92.560299,3,49.337772
66.203897,3,49.388435
27.791771,3,49.420507
81.511752,3,49.476707
-138.776755,4,49.537528
-96.522273,4,49.603102
87.268844,3,49.637607
48.623092,4,49.704208
108.229219,4,49.769032
50.338773,3,49.804336
-75.106799,4,49.870921
-64.567413,3,49.90984
-168.450917,4,49.971048
-93.552477,3,50.020224
-65.73734,3,50.053702
137.282381,4,50.120905
-145.944977,4,50.181296
34.07687,4,50.240997
9.717305,4,50.287868
29.595405,3,50.343159
-15.124189,3,50.387702
-38.080587,4,50.450479
73.104336,4,50.505962
19.030582,4,50.554282
-186.601585,4,50.617867
-102.982707,4,50.679732
-160.448606,4,50.720936
-150.395739,4,50.787834
-9.168893,4,50.853867
-68.77239,4,50.904216
-19.688987,4,50.972873
-48.367935,4,51.021201
-14.81192,4,51.089978
-16.64877,4,51.137614
-128.934933,4,51.210175
-107.094354,4,51.270575
63.60231,3,51.304425
-4.960438,3,51.357778
-29.898346,4,51.417166
64.131805,3,51.461362
-152.242442,4,51.504388
-6.36765,4,51.576649
32.291562,4,51.633626
17.055392,3,51.676618
-107.96411,4,51.739092
-58.71776,4,51.799341
59.338473,4,51.837809
-52.347252,4,51.904364
67.138024,4,51.954379
66.175434,4,52.020564
79.285528,4,52.074789
-27.59852,4,52.137611
86.996607,4,52.200543
-11.134966,4,52.256011
-24.210938,4,52.311613
-85.927946,4,52.371196
-60.84266,3,52.419909
-177.691827,4,52.473941
15.340595,3,52.520216
-72.981679,4,52.571249
13.319701,3,52.620299
86.318317,4,52.676475
126.541317,4,52.735809
-6.532898,4,52.787807
-79.499103,4,52.837615
-12.692499,4,52.910756
-33.252229,4,52.968627
28.595423,4,53.023845
56.018262,4,53.093087
-151.077742,4,53.158306
-11.146421,4,53.218704
-74.590642,4,53.271242
-54.92262,4,53.324724
-41.651799,4,53.38857
102.899488,4,53.459346
73.210461,4,53.504861
77.098123,3,53.55456
22.933245,3,53.604796
-33.099527,4,53.661735
-149.943381,4,53.72532
37.17917,4,53.788621
-47.566108,3,53.825527
7.316017,4,53.887917
-55.403003,3,53.938073
-89.733571,4,54.003787
-136.206666,4,54.053398
-147.921342,4,54.123356
-126.765709,4,54.171198
-3.104417,4,54.240147
-81.033281,3,54.287714
-60.08172,4,54.344863
-152.277661,4,54.452696
-143.907992,4,54.516229
147.432564,4,54.586639
30.992329,4,54.656329
3.822396,3,54.704507
79.007557,3,54.754269
1.477708,4,54.814849
13.587126,3,54.854313
85.889496,4,54.938592
-37.210891,4,55.016307
71.868405,3,55.054264
-38.103669,4,55.120534
-60.746422,3,55.170515
35.797008,4,55.228878
-72.973755,3,55.287548
-30.442423,4,55.358341
21.732099,4,55.430574
23.892776,4,55.489388
-178.761025,4,55.537896
7.913068,4,55.604358
25.752257,4,55.671335
135.764049,4,55.737685
-53.136264,3,55.771314
