#{"t_start": 1749825858.1344798, "env_id": "None"}
r,l,t
1434.19783,11,166.135858
1204.796866,10,166.280125
1180.191484,10,166.429696
2128.012759,12,166.602804
1397.828854,10,166.737277
1982.34197,12,166.911686
1862.004301,11,167.082661
902.409427,10,167.230706
3326.6518,14,167.424312
1419.223967,11,167.585734
3330.478356,15,167.824468
1789.318785,11,167.97534
1237.468683,10,168.118045
1520.809569,11,168.273326
1198.742757,10,168.437646
1424.035448,11,168.601744
2421.217497,13,168.794576
1265.904126,11,168.99075
892.98606,9,169.134347
1422.361289,11,169.287195
1370.431588,10,169.428907
1003.381794,10,169.590504
561.262553,9,169.739739
2214.352747,13,169.934271
1628.739087,11,170.107845
1010.474813,10,170.258149
966.468898,10,170.432694
2617.399744,13,170.627469
1684.530389,11,170.788394
1343.128675,10,170.942767
1607.546403,11,171.077676
3277.211301,14,171.085676
1916.008678,11,171.092203
2396.822655,12,171.099312
1430.756989,11,171.104405
324.457821,9,171.257432
895.002675,10,171.429629
1240.756436,10,171.581051
955.591841,10,171.726034
765.475929,10,171.918461
1588.651242,11,172.080863
1151.725895,10,172.223555
1122.808229,10,172.396559
2079.606788,12,172.600071
1165.495169,10,172.733769
964.332983,10,172.887461
1787.630048,11,173.063006
601.440867,9,173.214954
1055.136977,10,173.367706
621.585143,9,173.500411
1296.322116,10,173.651064
1439.738142,11,173.806732
1404.722469,10,173.95701
1304.154593,11,174.091312
1345.338306,10,174.256629
1871.205583,12,174.437654
838.637812,10,174.572164
2254.423797,12,174.745176
926.2814,10,174.90102
621.322125,9,175.034323
851.60449,9,175.167422
1368.447713,11,175.32499
1430.971239,11,175.484557
447.650006,9,175.655855
1039.168194,10,175.801443
1062.429599,10,175.943578
992.656699,10,176.084626
880.522355,10,176.229997
2035.159768,12,176.410326
1134.399082,10,176.571531
1734.191681,11,176.736528
2073.772196,12,176.910922
866.778004,10,177.054551
1291.720964,11,177.206885
921.823325,10,177.349461
1069.638498,10,177.513805
579.33552,9,177.636608
1691.767946,11,177.786962
1094.615243,10,177.932647
989.952615,10,178.086663
992.090441,10,178.276564
503.139189,9,178.410532
1316.327983,11,178.600587
1187.554942,10,178.77264
881.470668,10,178.906961
836.614631,9,179.049146
1269.454795,10,179.212739
1210.226236,10,179.37455
901.061383,10,179.6051
1758.508804,12,179.759903
1359.701623,11,179.944526
1284.843418,10,180.106287
1842.475191,11,180.277724
1426.412176,11,180.44893
1272.006776,10,180.592616
1677.759363,11,180.75428
857.286778,10,180.907805
2100.722694,12,181.092182
869.659397,9,181.224802
1162.81454,10,181.38526
731.571197,9,181.519675
630.280909,9,181.651587
1262.487937,11,181.822918
863.920913,10,182.00538
962.822871,10,182.149141
1188.265395,10,182.322234
1702.837428,11,182.485271
1587.02345,11,182.669266
765.644191,9,182.791426
1226.367781,10,182.935066
954.801659,10,183.077856
1555.092892,11,183.252999
1428.717093,11,183.40749
1449.329608,11,183.569495
1739.195778,11,183.7249
834.546443,10,183.878882
2254.417263,12,184.061924
882.391345,10,184.197577
1312.532434,11,184.35683
821.242288,10,184.505532
1517.316256,11,184.658512
1199.707971,10,184.798839
1183.683305,10,184.943857
1181.937437,10,185.097066
1240.065506,11,185.261244
605.119159,9,185.394192
1918.961266,12,185.567071
1272.734986,10,185.722204
1690.516285,11,185.875668
1341.698673,11,186.019651
1260.534866,10,186.16302
812.292969,10,186.31667
1170.997072,10,186.31667
1216.156601,10,186.32742
895.620559,9,186.328447
892.586393,10,186.337353
1184.102154,10,186.490969
1360.159068,11,186.653791
623.34247,9,186.77318
1662.702987,11,186.938134
708.574575,9,187.080237
543.461942,9,187.205384
1181.34092,11,187.357672
1227.738577,10,187.510242
1684.426434,11,187.674282
789.98172,10,187.81655
769.532141,9,187.949328
2079.004196,12,188.121382
902.59192,9,188.255
1039.534791,10,188.405037
789.343758,9,188.530466
1290.855056,11,188.702267
1278.099476,10,188.867008
904.419027,10,188.990735
1279.717884,11,189.155475
1319.561027,11,189.320096
1498.860261,11,189.482605
1326.632294,11,189.636172
1291.150397,10,189.780487
1329.450821,11,189.953972
1358.067482,11,190.155061
1572.399126,11,190.331849
1095.188374,10,190.482657
1239.284096,11,190.639749
818.433565,10,190.791375
911.886386,10,190.926854
1248.715922,10,191.079945
819.348251,9,191.202991
709.289258,9,191.347882
1747.80287,12,191.518735
1316.112506,11,191.692434
1530.164973,11,191.848077
1243.699867,11,192.011103
1541.361404,11,192.166574
1719.237854,12,192.339727
1596.746585,11,192.493063
1188.389552,10,192.64776
966.230835,9,192.788643
1260.030013,10,192.934521
1650.408513,11,193.087457
2039.832382,12,193.269583
1091.337715,11,193.425958
2097.833,12,193.599421
1573.750755,11,193.753314
2021.462198,12,193.927201
884.206367,10,194.079931
706.561399,9,194.211789
664.586411,9,194.346991
1633.041765,11,194.510301
1700.825452,11,194.673207
591.901954,9,194.804285
1438.678646,11,194.959846
919.583886,9,195.104344
1105.145651,10,195.258165
1376.062971,11,195.411512
933.580986,10,195.554928
669.951044,9,195.697628
1217.789135,11,195.861317
1287.20696,10,196.00309
1202.50723,10,196.1479
1130.328343,10,196.301361
1213.497405,10,196.443925
636.004843,9,196.584333
665.653934,9,196.720605
1097.896096,10,196.864048
969.466307,10,197.006946
1590.090081,11,197.171183
915.377404,9,197.30307
1451.552514,11,197.476979
1077.902652,10,197.628897
1558.639823,12,197.809481
872.775968,10,197.9544
2155.883771,12,198.136351
1168.458487,11,198.292171
775.745965,9,198.424365
1134.086268,10,198.56651
848.188264,9,198.707868
1151.26545,10,198.853266
1879.513125,12,199.035702
1176.976805,10,199.189619
929.942882,10,199.330882
1461.674722,11,199.493398
861.246436,9,199.623399
1617.4237,11,199.7787
853.394687,10,199.932356
1563.886885,11,200.079604
1338.197677,11,200.233315
1899.301487,12,200.380258
1339.297459,11,200.549778
1784.808296,12,200.734231
918.841096,10,200.878201
1228.253897,10,201.082049
1319.673569,10,201.160645
1478.709767,11,201.160645
1230.819605,11,201.175567
1964.202933,12,201.177098
1534.769214,11,201.187384
1298.389654,10,201.330972
1947.191752,12,201.493664
1770.149477,11,201.662351
1842.377559,12,201.831397
1269.118189,10,201.975322
2385.886541,13,202.163894
1730.225245,12,202.325901
1207.240429,11,202.476049
1082.47795,10,202.629368
1598.189722,11,202.804178
765.303458,9,202.937754
937.875635,10,203.080681
1022.099696,10,203.235659
534.110593,9,203.36823
1413.459781,11,203.530411
2084.563199,12,203.706992
1591.772494,11,203.869133
1902.52201,12,204.022612
1057.379473,10,204.165132
1749.775591,12,204.339865
1308.361672,10,204.491955
781.071401,9,204.609614
1222.668796,10,204.759964
1634.214883,11,204.90706
1395.82862,11,205.082887
945.705464,10,205.216007
1582.210703,11,205.379202
1067.399465,10,205.523497
1902.831872,12,205.706686
2591.803597,13,205.910893
1626.966199,11,206.07418
1610.648531,11,206.245168
2149.753777,12,206.417919
2459.849344,13,206.650944
1120.445415,10,206.794504
1431.848739,11,206.936817
1789.578286,12,207.139895
1502.934557,11,207.303733
1878.843753,11,207.495685
1366.099461,11,207.642751
1690.136843,12,207.822076
1048.928432,10,207.993537
1047.956631,10,208.135826
1222.109243,10,208.277429
1088.869983,10,208.430578
715.390206,9,208.582055
1918.137365,12,208.762313
594.936399,9,208.896205
1752.948234,12,209.072348
1146.253046,10,209.215385
1677.293964,12,209.417729
847.576072,9,209.559856
1431.836601,11,209.723208
985.990628,10,209.87569
2056.536925,12,210.036938
2110.743727,12,210.201419
1391.663597,11,210.377825
1466.732947,11,210.538956
747.595474,9,210.692315
1130.645588,10,210.828619
1750.65768,12,211.010442
1191.628198,10,211.145789
1282.658257,11,211.307391
2124.840319,12,211.473012
1462.118433,11,211.64662
941.090066,10,211.796026
1034.320249,10,211.943712
1595.06601,11,212.147727
1243.216647,11,212.310798
1305.46177,10,212.455811
1733.904362,11,212.616724
1637.251017,12,212.793975
1690.120869,12,212.978538
1516.846767,11,213.142463
1198.88907,10,213.293732
1557.277972,11,213.439629
1747.905566,11,213.613216
1790.470645,11,213.776642
1438.601735,11,213.940157
1930.011227,12,214.103799
951.308761,10,214.257214
1355.724193,11,214.410897
1455.020547,11,214.56292
1515.861281,11,214.716541
755.539592,9,214.858999
1534.562919,11,215.014412
1504.563297,11,215.17606
1649.259178,12,215.348751
1716.591126,12,215.52376
1761.588184,11,215.685528
1156.106775,10,215.830495
1072.872519,10,215.963717
1154.925207,10,215.997978
2221.851359,12,216.004451
1685.885297,11,216.010658
1904.243982,12,216.017622
1762.400897,12,216.022993
1101.65655,10,216.174444
1234.943387,10,216.316119
592.639219,9,216.448105
2117.955407,13,216.612125
1781.316339,12,216.785294
1968.213916,12,216.967685
925.478412,10,217.101981
1609.446971,11,217.255774
2053.431788,13,217.439902
1699.461595,11,217.592803
971.423126,10,217.743377
1159.12312,10,217.888044
1234.631213,10,218.031451
1292.773092,11,218.195312
2356.644486,13,218.378222
2647.869069,13,218.553527
2344.147522,12,218.728993
1541.946417,11,218.882211
1403.796674,10,219.029363
955.445281,10,219.173924
986.917869,10,219.324447
555.06184,9,219.441061
1635.045272,11,219.599714
2162.301645,12,219.785084
2551.440224,13,219.981706
1517.561256,11,220.133703
1733.614344,11,220.289834
1724.39483,11,220.44355
1642.433358,11,220.607554
1066.493573,10,220.758148
1475.593977,11,220.912209
1536.517832,11,221.087024
1046.370903,10,221.238952
907.139487,10,221.402188
1684.426497,12,221.565406
1835.774804,11,221.719072
1521.05914,11,221.882169
1200.900696,10,222.028134
2067.552149,12,222.189861
2843.985414,14,222.373716
1830.600907,11,222.537428
1155.286503,10,222.680587
1599.366893,11,222.834123
1804.032903,11,223.010071
1285.906319,10,223.213966
1341.088286,10,223.367559
1931.239369,12,223.543313
1290.850435,10,223.681939
1533.315836,11,223.846183
1283.955576,10,224.006542
2416.733719,13,224.192576
1655.276227,11,224.345802
1502.286589,11,224.496015
1649.537244,11,224.652645
1169.416187,10,224.797107
1455.108735,11,224.949636
2370.805468,13,225.155461
1700.957174,11,225.337384
1573.60496,11,225.509995
1776.006495,12,225.722677
1224.594005,10,225.893728
2473.323479,13,226.078086
1272.969052,10,226.233047
1668.46107,11,226.425633
1863.964576,11,226.589086
1552.0851,11,226.752392
1943.899232,12,226.941832
1309.634723,11,227.098611
2024.07178,12,227.273792
2426.541226,13,227.477758
1844.299827,11,227.651313
1905.522876,12,227.83599
2176.940195,12,228.011082
1348.590135,11,228.182955
1682.026702,11,228.364702
1471.915029,10,228.507208
2344.631325,13,228.702418
1742.281272,12,228.886151
1472.186483,11,229.02898
2772.625607,14,229.260907
1808.000693,12,229.442457
2140.463303,12,229.614787
2220.399404,13,229.786348
2371.493971,12,229.961417
2212.26212,13,230.163882
1384.328431,10,230.319608
2015.043158,12,230.49358
1029.545153,10,230.636131
1904.6505,11,230.809244
2031.55201,12,230.847896
1747.501373,11,230.861514
1104.51225,10,230.866876
1861.344316,12,230.868441
1342.617688,10,230.878511
2049.009145,12,231.046177
2186.198133,12,231.214056
1559.450127,11,231.377751
1196.451517,10,231.530293
2688.675784,13,231.714095
2253.247243,12,231.879555
1315.126558,10,232.02338
2103.622788,12,232.204219
1746.898361,11,232.371322
1504.012448,11,232.533815
1973.809496,12,232.70719
2569.189519,13,232.904375
1924.63109,12,233.085976
2132.485959,12,233.252601
1878.101402,12,233.41553
1826.780695,11,233.568572
1242.676672,10,233.73096
1750.067906,12,233.915066
986.557104,10,234.058022
1292.380609,11,234.212498
2654.728264,13,234.414329
2446.65363,13,234.67853
1688.499173,11,234.835123
2258.743739,12,235.052085
2127.449946,12,235.216329
1848.209101,12,235.409042
2161.107816,12,235.592349
1210.664601,10,235.745389
2008.020999,12,235.918895
1596.673211,11,236.090537
1788.60143,11,236.262286
1512.826143,11,236.455385
1450.499123,11,236.607769
1027.852251,10,236.761511
1440.259319,11,236.954135
2939.471061,14,237.179941
1514.127773,11,237.333779
2575.679068,13,237.547503
2168.494411,12,237.729909
2417.826908,13,237.924925
2077.542417,12,238.129415
2734.776619,13,238.340008
1901.937696,12,238.505112
1545.571018,11,238.668679
1035.556745,10,238.808836
1729.391867,12,238.982616
2665.417807,13,239.174857
1459.445707,11,239.367372
2241.626787,13,239.576863
2179.627362,12,239.739612
2439.937253,13,239.952565
1810.865937,12,240.140284
3433.619251,15,240.355096
1941.144949,11,240.510567
2275.296567,13,240.701121
2275.065894,13,240.896555
2503.768858,13,241.08067
1372.268236,11,241.245195
2061.44843,13,241.439177
1936.597961,12,241.621699
1416.299387,11,241.788465
937.221,10,241.931831
2119.038428,12,242.105707
2128.333203,12,242.287569
2427.965923,13,242.483638
1691.310934,11,242.692781
2160.521574,13,242.908989
1371.884504,11,243.110651
1893.454693,12,243.303734
2490.459514,13,243.527533
2049.032345,13,243.751134
2314.04612,12,243.981689
1869.278035,11,244.162714
2154.43006,13,244.375129
1768.436942,12,244.538362
2224.345852,12,244.762071
1727.97872,11,244.916873
1608.918136,11,245.080073
2421.276715,13,245.299728
2208.750094,13,245.503726
2711.072943,13,245.688523
1085.650955,10,245.851994
1483.773326,11,246.033957
1104.845105,10,246.188789
2492.837382,13,246.310552
1697.46738,11,246.310552
1944.007521,11,246.321948
1092.830977,10,246.327567
1790.208503,12,246.333347
217.421261,9,246.474631
2010.408307,12,246.657824
2503.613636,14,246.931259
2082.690796,12,247.143137
2122.650847,12,247.296786
1257.858897,10,247.480877
1162.945985,10,247.649678
2056.45158,12,247.825127
1295.334443,11,247.99651
2024.272337,13,248.207472
2106.627,12,248.373556
1610.261323,11,248.526704
2095.124638,12,248.700416
1475.998187,11,248.871085
2169.297678,12,249.035399
1946.644117,12,249.229542
1471.242056,11,249.394532
1413.03032,10,249.538536
2417.355738,13,249.732463
1999.779089,12,249.916543
2228.359221,12,250.100728
2331.682628,12,250.263191
2019.442271,12,250.436397
1761.632547,11,250.621656
2253.173983,12,250.796412
1035.50064,10,250.950628
2831.991068,14,251.155746
2528.259928,13,251.337656
2516.242175,13,251.523694
2408.019062,13,251.707713
2125.876093,12,251.881603
2444.28789,13,252.066041
1993.957873,12,252.249098
2094.766846,13,252.43449
1683.729956,11,252.589004
2134.01073,13,252.783856
2387.26384,13,252.968075
2304.205017,13,253.152363
2263.039071,12,253.326959
1798.813967,11,253.491084
1827.419148,12,253.653524
2411.067585,13,253.838879
1820.878552,11,254.002731
2048.997778,12,254.176574
2155.18774,13,254.371645
1477.348523,10,254.515075
1075.041924,10,254.654958
2245.619476,13,254.852177
1614.384299,11,254.994838
3618.740194,15,255.208181
2472.940234,13,255.402476
1866.619578,12,255.585134
2391.622801,13,255.758538
1783.460334,11,255.912481
1606.286114,11,256.075721
3025.794282,14,256.269987
2358.887913,13,256.464031
2685.473286,14,256.676054
2132.331722,13,256.851795
1426.694908,11,257.016102
2193.70073,12,257.190046
1560.033357,11,257.353876
2591.067954,14,257.549095
1812.078754,12,257.732519
1571.087874,11,257.893313
2718.26189,13,258.090144
2552.563804,13,258.274604
1380.891509,11,258.449203
2692.503932,13,258.641094
1610.986368,11,258.805168
1431.144182,11,258.972906
1881.692919,12,259.147352
3144.886796,14,259.341918
2121.921726,12,259.564556
1705.874099,11,259.718678
2764.172143,13,259.921018
2290.812646,12,260.09464
2635.118938,13,260.267937
1500.749404,11,260.43145
2698.249626,14,260.657885
2056.638066,12,260.838483
998.007465,10,260.984529
1926.07056,12,261.168542
2662.249789,13,261.196803
1464.900725,10,261.20289
2263.161589,12,261.209132
1200.06885,10,261.215758
1819.522805,12,261.215758
2702.61061,14,261.408095
1831.652039,12,261.570874
2262.75881,13,261.774531
3622.22456,15,261.998322
2909.761644,14,262.223311
2290.4299,12,262.393835
2662.55385,13,262.570924
1756.402698,11,262.714441
1936.862198,12,262.896611
2914.792729,14,263.102266
981.190466,10,263.242386
1889.786177,11,263.407715
2988.131505,14,263.632356
2015.623979,12,263.799778
1981.096666,12,263.979855
2388.707175,12,264.15353
2130.44232,13,264.330471
2230.596802,12,264.513457
2762.339372,14,264.698816
1524.045986,11,264.852881
1193.431053,10,265.005855
2202.027905,12,265.179277
2361.858856,13,265.351595
1695.78463,12,265.533507
1834.107178,11,265.709758
1425.158073,11,265.883388
2737.100103,13,266.066627
1005.292406,10,266.209494
1914.475646,12,266.394302
1494.590092,11,266.54812
1618.423915,11,266.700183
1807.04265,12,266.870729
1303.077823,10,267.035794
1125.911646,10,267.170499
1466.76876,11,267.334196
2026.535743,12,267.51645
2501.904176,13,267.721725
2275.834919,12,267.883419
2798.282006,14,268.090813
1520.292442,11,268.251758
1890.591973,12,268.436767
2938.49587,14,268.621212
2331.773712,13,268.804633
2263.474006,13,268.968005
1367.91394,11,269.129911
3003.865827,14,269.307115
2230.916031,12,269.490493
2172.516046,13,269.683134
2232.791947,13,269.885551
2609.56047,13,270.061315
2809.102015,13,270.255369
2207.186976,13,270.437358
2061.579101,12,270.623596
3241.565564,14,270.83118
1627.779082,11,270.982138
3208.722363,14,271.189524
2324.364549,13,271.372229
2730.473267,13,271.556082
2441.191358,13,271.737984
2293.296587,12,271.912671
1698.121617,11,272.098415
2486.478242,13,272.360138
2079.563733,12,272.535249
2105.578705,12,272.707935
2501.36436,13,272.930452
2708.646396,13,273.113888
1766.233698,11,273.277449
2186.915986,12,273.459064
1500.064886,11,273.643951
1554.905811,11,273.816499
2279.402562,12,273.988504
2471.120895,14,274.190427
2589.909775,14,274.426639
2171.731464,12,274.589893
2970.224236,14,274.762967
1717.844721,11,274.940734
2694.152986,13,275.142794
2050.881817,12,275.333678
1420.399483,11,275.510161
2688.04466,13,275.715791
3273.080488,14,275.920652
2198.518593,12,275.980655
2230.462295,12,275.987654
2294.953898,12,275.99624
1430.777867,11,276.001515
2257.152852,13,276.007611
996.426618,11,276.1777
1430.868155,11,276.330782
2273.488817,13,276.535507
2467.010427,13,276.719477
1999.864729,11,276.873111
2641.133987,14,277.061269
2718.839785,13,277.248884
1905.133595,11,277.41345
3648.46619,15,277.618323
1733.308777,11,277.779282
1912.785174,12,277.945587
2294.02175,13,278.12887
1770.374352,12,278.293938
2250.44713,13,278.488869
1411.50095,11,278.662702
2650.115854,14,278.874581
1802.13478,12,279.039814
2730.954478,13,279.223605
2738.665667,14,279.424937
2119.115649,13,279.610183
1394.461033,11,279.774405
1933.573602,12,279.946898
2238.13872,12,280.109985
1651.773567,11,280.284267
3076.05479,14,280.486084
2238.572068,13,280.662313
1394.639236,11,280.825638
1678.963417,11,280.989277
2773.556099,13,281.173867
1670.821214,11,281.336956
3167.819934,14,281.539922
2898.450909,14,281.756816
2140.512495,12,281.931188
2262.137534,13,282.135811
2451.69474,13,282.337215
2977.134805,14,282.554419
1659.221774,11,282.71935
2623.136273,13,282.908662
3107.395603,14,283.109478
3250.837396,14,283.331798
1878.172819,11,283.487937
2162.203742,12,283.682294
2868.646141,14,283.8981
1407.85658,11,284.050827
1722.990488,12,284.23486
2935.551839,14,284.429265
2276.962797,12,284.592185
3158.707718,14,284.806242
3147.179102,14,285.015417
2119.639689,12,285.184373
3199.965541,14,285.408608
1478.610215,11,285.573221
2420.803006,13,285.825954
3215.230876,14,286.020432
2247.010363,13,286.197162
1837.031874,11,286.360991
1951.949406,11,286.524133
1513.212589,11,286.697923
2876.48945,14,286.892926
3161.716035,14,287.098058
2421.007257,13,287.292425
2180.689459,12,287.454802
2394.197389,13,287.650635
2300.790552,13,287.834816
2379.560086,13,288.019381
1377.210053,11,288.180506
1767.391122,12,288.346985
2294.76342,12,288.531905
3581.151419,15,288.758141
1354.165018,11,288.931294
2726.223361,14,289.124832
1984.190179,12,289.300275
2865.548749,14,289.494621
2597.273053,14,289.685867
2765.534144,13,289.872754
2972.945561,14,290.066974
2215.503929,12,290.2505
1673.697156,11,290.404027
2160.075595,12,290.567858
2939.493077,14,290.679216
2333.267412,12,290.679216
3268.270114,14,290.692432
1788.516066,11,290.700033
1215.07148,10,290.700033
2700.00726,14,290.929364
2029.262504,12,291.092367
2788.257068,14,291.26062
1415.629426,11,291.429841
3693.356491,15,291.679471
1086.637679,10,291.824004
2363.90182,13,292.037306
2228.309745,13,292.219765
1725.381752,11,292.394761
1655.031222,11,292.584109
2465.875824,13,292.769292
2677.218953,13,292.96465
2751.256978,13,293.19451
2806.104678,14,293.428125
2717.660648,13,293.632165
2480.069938,13,293.874647
3288.343004,14,294.10744
2306.788719,13,294.30268
2511.525193,13,294.517019
3467.22732,15,294.788123
2399.767849,13,295.000921
2740.005694,13,295.203076
3028.243853,14,295.438059
1773.74463,11,295.630947
3336.053767,15,295.832883
2708.993179,14,296.041515
1825.627708,12,296.217469
2197.844461,12,296.381097
3136.338686,14,296.606359
2506.049624,14,296.849964
2572.363877,13,297.052222
2413.25648,13,297.25265
2266.533181,12,297.466121
2336.722546,12,297.635587
2625.397146,14,297.835881
2749.297308,13,298.051743
2564.089916,13,298.252888
2430.028072,13,298.414937
3069.534435,14,298.69047
1823.413931,12,298.890731
2038.219922,12,299.07663
1448.18025,11,299.23846
3595.349337,16,299.613498
3000.408087,14,299.825873
1958.273786,12,300.103673
2492.682169,13,300.328494
1072.772135,10,300.511021
2673.967332,13,300.699896
2463.639864,13,300.893839
2189.989174,13,301.136127
3016.315565,14,301.348337
2311.573522,13,301.531724
1556.370248,11,301.716616
1978.94496,12,301.934483
2802.03092,14,302.208154
2480.475245,13,302.448611
2144.914545,12,302.683378
2779.684432,14,302.903886
2465.007047,13,303.136736
2518.633217,13,303.340859
2498.91282,13,303.535291
2200.662965,12,303.708221
1897.92491,12,303.938622
2601.773175,14,304.144397
3035.560533,15,304.368685
3815.877426,16,304.603264
3652.39053,15,304.847205
2704.764452,13,305.048544
4185.34772,17,305.283231
3214.566891,15,305.506021
2758.908117,14,305.758908
2517.655547,13,305.954025
2552.364276,13,306.153531
2253.69746,12,306.323997
2833.200829,13,306.505707
3036.10658,15,306.756439
1081.921681,10,306.849308
1780.23345,12,306.857535
1756.096172,11,306.866586
2293.524132,13,306.872518
2589.716447,13,306.885261
2376.232914,13,307.122531
3698.770535,15,307.348089
3046.877137,15,307.580616
3688.555282,16,307.811861
2676.868334,13,308.005638
2924.25196,14,308.210044
2195.805396,12,308.371199
2605.713122,14,308.573678
2515.587599,13,308.766745
3633.713907,16,309.004498
4026.887902,16,309.227052
1449.282815,11,309.380609
3028.689074,14,309.594942
2522.089508,13,309.816561
2900.746755,14,310.019134
2723.671495,14,310.235079
2035.337097,12,310.407992
3714.06348,16,310.672363
2771.969251,14,310.874284
1969.26993,12,311.039111
2323.274922,13,311.263192
2579.442777,13,311.456717
2684.700732,13,311.639789
3089.726443,14,311.843178
1904.337959,12,312.05682
3284.203878,14,312.281193
2923.923325,14,312.493914
2266.875925,13,312.696879
2238.390823,13,312.901169
2721.870539,13,313.087147
2764.123624,14,313.309892
2964.302208,14,313.533003
3758.615431,15,313.760149
2830.284392,14,314.002799
2808.190487,14,314.199111
2406.442772,12,314.372247
2387.80709,12,314.557467
3257.255962,15,314.762803
3510.164325,15,314.988417
3437.515749,15,315.192476
2682.098663,13,315.398307
2793.167307,14,315.591602
2947.086179,14,315.794383
2107.371439,13,315.967817
2623.940303,13,316.162479
3671.022687,15,316.367736
2008.805694,12,316.562179
3092.834111,15,316.776572
2229.220658,13,316.96394
2724.138746,13,317.146782
3007.674608,14,317.337267
3700.89263,15,317.553239
2410.745843,13,317.733887
2960.015366,14,317.927262
2819.315349,13,318.119573
3129.547579,14,318.304489
1816.403052,11,318.475767
1929.603905,12,318.659716
4261.28003,16,318.894143
2985.747782,14,319.088534
3622.093311,15,319.324094
2868.431756,14,319.529104
2778.325185,13,319.711715
3632.40668,15,319.915379
2823.333438,14,320.118492
2495.144025,13,320.29225
2652.250873,14,320.514788
2789.025196,14,320.718088
3375.127512,15,320.94377
3722.173165,15,321.170221
2930.007081,14,321.371397
3249.748139,14,321.568277
2718.464424,13,321.728671
2140.082642,12,321.730916
2779.384971,14,321.741721
3451.912234,15,321.750677
2299.146838,13,321.750677
2734.437201,14,321.966034
3494.563039,15,322.182126
3388.378925,15,322.38301
2099.104622,12,322.565089
3255.898193,14,322.777009
2392.111748,13,322.959997
2788.883362,13,323.153738
2252.287698,13,323.328706
1953.198254,12,323.502267
1619.985108,11,323.66339
1721.334007,11,323.816301
2869.635151,14,324.029957
3229.281456,15,324.26596
2801.423512,14,324.459427
4080.477002,16,324.694609
2708.597873,14,324.889132
3672.837154,15,325.105503
1794.654384,12,325.288653
3475.586615,15,325.510629
3235.704059,14,325.705006
3391.641356,15,325.932993
2430.358814,13,326.124843
3532.705159,15,326.331835
3702.39097,15,326.54673
2203.555928,13,326.750988
4140.195208,16,326.97484
3009.858245,14,327.168612
3115.026609,14,327.362702
1933.906686,12,327.552711
3075.91885,14,327.768806
3535.6069,15,327.993184
4000.524468,16,328.269399
2875.693987,14,328.49138
2872.266915,14,328.694823
3302.000266,15,328.891246
2285.363614,12,329.053679
2369.746636,13,329.247385
2614.857664,13,329.442235
3593.552326,15,329.675164
2345.677124,12,329.840761
1492.217215,11,330.026188
3508.737537,15,330.241278
3522.787875,15,330.45649
3967.144744,16,330.693117
3083.752754,15,330.907583
4148.997803,16,331.150748
3105.821976,15,331.359091
3219.621971,15,331.584804
3318.365292,15,331.809554
3642.699128,15,332.013183
2590.76693,13,332.207487
3226.520338,14,332.429897
3762.245219,15,332.643299
3254.465762,15,332.876114
3083.255798,14,333.062918
2902.307689,14,333.274714
4196.840321,16,333.520638
1505.436375,11,333.67656
4199.668584,16,333.92158
2878.359229,13,334.095622
3307.059979,14,334.31066
2733.952732,14,334.494406
2730.610775,14,334.69816
3734.461362,15,334.903134
4015.425198,16,335.118085
2096.536114,12,335.282155
2252.753961,13,335.465862
2689.20414,13,335.651116
2802.789288,13,335.864273
2745.124829,13,336.0402
3227.317073,14,336.234881
2484.682521,13,336.365938
2878.223128,14,336.36803
2765.277914,14,336.382131
2554.695546,13,336.387802
2533.39866,13,336.3947
1676.894134,12,336.573266
2700.061798,14,336.764523
3513.937789,15,336.980995
3865.190679,16,337.214102
3603.036788,16,337.439836
2939.608176,14,337.643795
2827.044591,14,337.830257
3455.489882,15,338.043895
3691.330883,16,338.268963
2183.06777,12,338.443052
3291.863385,15,338.663933
2356.180452,13,338.867409
2985.725299,14,339.101902
2990.022023,14,339.307162
2159.57952,12,339.499323
3574.304025,15,339.743007
2291.363254,13,339.92932
4109.454488,17,340.213732
2934.057033,14,340.414293
4129.325374,16,340.651622
3476.92425,15,340.866883
3137.063936,15,341.108701
1897.354025,12,341.28274
3979.491935,16,341.525181
2095.117203,12,341.701227
2530.872533,14,341.914557
3601.379508,15,342.158318
2682.162943,14,342.381674
2969.896296,14,342.596136
3146.198449,15,342.812434
3675.150621,15,343.027459
2709.002692,13,343.282625
2571.258958,13,343.446043
3579.426164,15,343.681864
3094.718404,14,343.887356
4018.669791,16,344.101804
3884.523491,16,344.317349
3739.923207,16,344.5521
2816.149261,13,344.745633
2365.859567,13,344.929439
3778.25863,16,345.165128
3547.581881,15,345.369677
3727.439154,15,345.586022
4246.686068,16,345.809364
3971.86276,16,346.025741
3114.547836,15,346.259352
3674.159732,15,346.46227
3111.906665,14,346.658118
2760.662497,13,346.853419
2688.640136,14,347.05765
2576.152085,13,347.239609
3489.544736,15,347.466532
4250.325961,17,347.722921
2802.200059,14,347.937131
3721.109417,15,348.152199
3162.171821,14,348.336506
3345.848981,15,348.539512
2840.658445,14,348.744047
3599.971769,16,348.95801
2392.886704,13,349.15283
3697.612083,16,349.355804
3031.644993,14,349.570313
3846.617507,15,349.785787
4276.414862,16,350.010237
3743.385353,16,350.24244
3110.087675,15,350.472266
3393.166195,15,350.684885
2709.660197,13,350.878619
1914.440669,12,351.053586
3060.528069,14,351.063836
1862.076612,12,351.074269
2308.929776,13,351.08055
3090.982568,14,351.08555
