#{"t_start": 1749829741.4038556, "env_id": "None"}
r,l,t
7691.974444,22,232.553386
4869.11308,17,232.807697
7298.624494,22,233.162852
8135.988755,23,233.510972
6854.82828,20,233.808161
6862.262623,21,234.139149
7184.119697,21,234.422513
5629.174821,18,234.716005
6054.456739,20,235.049065
7173.223155,21,235.371172
6067.596985,19,235.667852
3343.660987,15,235.90478
7121.342175,21,236.235331
3933.809494,15,236.435318
5038.657166,18,236.718095
6999.598777,21,237.053977
6733.095671,20,237.430582
5091.192121,18,237.725558
7660.359869,22,237.875068
7791.258139,22,237.890696
7169.310641,21,237.907684
7769.956267,22,237.914576
7733.556103,23,237.924809
1892.037833,14,238.16665
6449.738123,20,238.509614
6829.896088,21,238.818607
6653.383348,21,239.182709
2729.942585,14,239.404515
9585.283463,25,239.801496
8484.890075,24,240.21917
9672.933678,25,240.636863
7584.654187,21,240.929762
6977.423573,20,241.2175
5183.934765,17,241.56615
7540.856347,21,241.964979
6833.760511,21,242.292876
7131.895654,22,242.674435
9445.520933,24,243.070341
6186.810839,20,243.404257
1789.211481,11,243.590216
7895.4846,23,243.893491
5754.219253,18,244.198387
9183.031054,25,244.642612
7699.782279,22,244.997402
5770.74673,19,245.342663
6757.394617,21,245.732689
8360.352529,23,246.124918
7325.54194,20,246.492415
8199.580496,23,246.901088
6396.429182,20,247.273835
9851.807471,25,247.637908
8821.01902,24,248.001772
7906.41607,23,248.300135
8236.35335,23,248.655354
7481.661045,22,248.972995
8959.898141,23,249.299787
9081.158837,25,249.795958
8339.273236,23,250.189809
10490.073579,27,250.647967
8547.006283,23,251.053434
6895.29946,21,251.387109
9388.693544,24,251.755276
9152.749908,24,252.206227
10575.247426,26,252.559384
11472.320529,28,253.133585
11205.412161,26,253.536012
1883.316833,21,253.894312
12539.611234,29,254.352937
10005.363344,25,254.477823
10935.801253,27,254.496117
11179.026608,27,254.513156
11105.446774,27,254.525262
11728.17042,27,254.537497
482.503079,9,254.681528
7423.583947,22,255.020622
11893.126944,27,255.532839
10388.55963,25,255.964134
14647.509823,32,256.478718
12355.433787,29,257.085109
4853.642849,25,257.434248
1437.213892,20,257.749806
12279.113313,28,258.157587
11841.24492,28,258.567968
9697.63876,25,258.949223
17730.977635,40,259.499483
10160.636176,25,259.905652
12758.093196,29,260.378731
14677.836981,33,260.879419
14229.372659,31,261.33704
12512.11266,29,261.742503
3411.922488,23,262.080378
13621.131592,31,262.499518
5937.044787,27,262.87596
11144.320318,27,263.242659
10361.515315,26,263.602481
15776.626336,34,264.100158
5950.037416,27,264.457274
13530.523671,30,264.865045
9933.261732,25,265.233696
13153.205174,30,265.630871
16778.22276,35,266.118603
14221.651126,32,266.567118
11454.071406,27,266.940062
1716.765716,11,267.080627
11753.349765,28,267.467297
10943.709072,34,267.927355
12684.162192,29,268.321825
11745.344455,28,268.718792
12004.07454,28,269.096042
16162.416283,34,269.268529
16621.748325,35,269.293511
16073.776603,35,269.317143
15228.30397,33,269.329509
15999.20346,34,269.349747
389.686545,9,269.754616
14574.848552,32,270.212936
28.522463,16,270.417899
15658.294717,34,270.980953
13660.625914,31,271.399631
13844.341839,31,271.858916
17338.629848,36,272.357554
14673.257103,33,272.810422
20603.239738,41,273.421508
14289.493432,32,273.86817
13902.562745,32,274.287132
14966.568466,33,274.734292
12544.471159,30,275.178212
10408.555445,28,275.694073
6507.168527,27,276.108319
20650.098064,41,276.688893
1397.714392,19,276.954399
11148.677574,29,277.324671
3285.371448,23,277.651254
21380.557869,42,278.251137
12390.847482,29,278.709856
2765.954284,21,279.022069
12564.785352,30,279.479226
13388.894109,31,279.913045
10547.48026,28,280.341102
19509.611407,40,280.88149
11741.89833,29,281.329435
12948.393755,32,281.764689
23807.068786,44,282.406447
16794.184245,36,282.94385
12462.597286,31,283.340815
13377.178448,31,283.779421
14080.814522,32,284.055348
12141.760802,30,284.075737
13328.396398,31,284.093954
14013.137094,32,284.112614
13479.264038,32,284.131689
12647.045616,33,284.601909
2128.633636,20,284.916674
18230.651035,43,285.479795
17643.219998,37,285.97898
12884.534586,31,286.439518
11471.21816,29,286.838243
12537.671044,31,287.274395
12589.295858,31,287.694695
13362.075787,32,288.124046
15515.357949,35,288.604312
13799.309717,33,289.052423
12271.633096,30,289.459392
13410.702028,32,289.895102
13310.834677,32,290.355373
14142.556746,33,290.813568
26723.900691,48,291.469192
11192.28749,28,291.876946
13792.268135,32,292.320831
12726.323517,31,292.748194
14428.141132,33,293.206839
8967.247576,25,293.588493
-1469.519867,13,293.783037
11821.86072,30,294.199538
13283.357663,31,294.669621
10336.173254,28,295.051576
12879.186986,31,295.531714
12251.674382,31,295.969421
11279.29127,28,296.337277
3306.795143,22,296.653361
14078.345708,32,297.132406
14796.494963,34,297.592181
15204.883854,34,298.064507
15905.028151,35,298.207588
13441.863291,32,298.218075
11885.011937,30,298.238909
13543.914821,32,298.249679
13806.907428,33,298.270719
22917.540487,45,298.983522
21915.612306,43,299.599325
11983.021984,30,299.998884
1137.123062,18,300.254507
12794.978383,31,300.705089
32254.028182,52,301.402895
19153.151953,39,301.934172
3480.663778,23,302.25665
11946.908753,30,302.664076
12481.829723,31,303.153163
17026.285704,37,303.712425
15231.35323,35,304.209203
2204.798924,20,304.512526
12882.950561,31,304.995149
14373.720538,33,305.513433
14963.551131,33,305.971376
11262.726447,27,306.375172
17107.30738,37,306.907766
4492.764348,24,307.245425
16464.995825,36,307.72565
19822.474226,40,308.265056
2536.252506,21,308.593787
15895.59719,35,309.094164
3296.237727,23,309.423337
32474.018828,52,310.138178
18560.27605,39,310.670135
20941.578009,42,311.240347
16760.632856,36,311.77863
-108.131154,16,311.992255
16898.053573,37,312.532037
2854.949946,21,312.611188
10258.123926,32,312.63232
20590.609979,45,312.667386
32642.937663,50,312.700067
11515.069377,34,312.716621
192.162143,9,312.848199
6741.257785,27,313.228357
3788.369693,23,313.58306
18421.920495,38,314.13951
4492.767492,24,314.49088
22216.058658,44,315.128443
31478.574248,57,315.97033
32451.893742,52,316.755918
20155.918481,46,317.421474
8479.941793,30,317.880349
32104.75694,51,318.546841
22327.796195,44,319.157757
23504.158751,45,319.814871
27440.619548,49,320.516749
1009.007379,18,320.762018
-512.838204,16,320.996534
21318.510627,42,321.64051
29167.140405,51,322.416713
1339.171639,19,322.722241
32860.317147,51,323.451514
26623.946723,49,324.084958
19514.981136,40,324.690394
32337.813102,51,325.432298
23532.61229,45,326.042964
18503.057921,39,326.581271
32965.802226,51,327.16337
1812.093505,20,327.181669
32415.616697,51,327.208421
32618.171255,51,327.233739
4999.60298,25,327.245443
938.887039,9,327.401876
27595.48337,50,328.0647
32808.501007,52,328.756834
11797.108541,35,329.227286
2607.205346,21,329.562444
24291.96485,46,330.266772
33152.92947,52,330.993737
32881.75466,52,331.751596
32417.715991,51,332.453359
18277.442942,39,332.996425
32833.472014,52,333.714438
25010.875174,46,334.32372
24202.897722,45,334.984823
26738.015314,49,335.671869
32915.452901,52,336.373852
27327.228462,49,337.03749
26334.60459,48,337.679055
30084.510204,52,338.389437
-449.483392,16,338.637094
32643.565287,52,339.352034
27523.135713,50,340.03601
25165.864872,46,340.655887
32539.022068,52,341.199722
-1370.409291,14,341.209891
-565.911707,15,341.221008
32416.921947,51,341.249843
33224.434817,52,341.270949
792.912615,9,341.412146
33127.434729,52,342.087071
33168.531942,52,342.793079
4877.155812,25,343.151425
576.257204,17,343.407951
8304.019441,30,343.878743
29167.232717,51,344.594574
5968.653818,27,344.982706
15640.833115,35,345.557064
32485.767011,51,346.271794
1177.136594,9,346.432483
32492.682195,51,347.176533
528.659543,18,347.429463
33374.93573,52,348.162975
30599.920075,53,348.94665
25728.239149,47,349.589741
32124.3927,51,350.324718
26868.945189,49,350.994653
32149.353756,51,351.748716
1623.071278,19,352.006461
26155.207983,48,352.698685
32290.460163,51,353.421731
7217.686619,29,353.821047
2660.854323,22,354.126518
31630.87051,59,354.977153
2784.578015,22,355.29429
-758.656735,15,355.498303
33531.15541,52,355.59918
33721.084896,51,355.624323
11726.777547,35,355.641991
1912.846755,19,355.652161
33069.259418,51,355.677897
1067.707203,10,355.832788
2701.955283,22,356.153387
2071.384902,20,356.441204
33176.90883,52,357.196819
32420.933484,52,357.941365
33341.798007,50,358.670032
-340.733873,16,358.884178
33380.409815,52,359.598377
11207.454303,34,360.07618
2453.177818,21,360.370583
32003.913024,51,361.079181
27376.630767,49,361.761072
7591.261997,29,362.18783
28067.809055,49,362.872365
28296.615241,50,363.584534
7191.290172,29,363.972632
33530.838547,52,364.715339
33202.676884,52,365.492538
1704.953807,20,365.777701
33042.638388,51,366.512707
31907.416432,51,367.239275
30327.470058,68,368.236355
32801.256097,51,368.985873
32114.109754,51,369.774548
32359.650421,52,370.082004
32409.478198,52,370.110069
33019.778589,52,370.134411
1483.904403,20,370.147
31811.311998,51,370.173381
1141.995062,21,370.528238
34117.922504,52,371.324883
27664.884231,49,371.9751
33066.355698,52,372.695381
27782.046093,49,373.397433
28582.266183,50,374.068848
27065.226094,49,374.759887
1329.48332,9,374.890223
32238.88878,52,375.636684
32085.915346,51,376.327554
32072.132207,51,377.090875
20056.13982,41,377.681373
-1790.536525,13,377.904123
29690.772743,50,378.672976
32968.515927,52,379.493775
28299.051823,50,380.243092
26014.587777,47,380.933438
30555.910034,52,381.680137
32504.332108,52,382.424289
483.968088,18,382.661635
947.795814,19,382.948733
14745.518032,39,383.507196
3033.316139,22,383.812866
32988.329836,52,384.549299
23322.905567,45,384.691959
1062.335182,19,384.702166
24064.569792,46,384.730196
24540.361418,46,384.752492
27792.922453,49,384.774228
33327.850518,53,385.563681
31626.457311,51,386.322327
32744.386383,52,387.035395
33084.91399,52,387.789244
3379.265478,23,388.146318
1406.973702,19,388.425351
32304.451264,52,389.207039
32742.285682,52,389.999643
32151.40707,51,390.723819
32504.003693,51,391.506464
32651.859599,51,392.200781
2609.034838,21,392.49834
28179.096983,50,393.191942
32178.593755,51,393.907675
32501.435754,52,394.591593
28945.286972,50,395.318308
2816.067793,21,395.624549
-356.740293,16,395.86937
32963.128053,51,396.555236
628.130975,17,396.791683
3771.663325,23,397.129203
17309.378437,42,397.714415
1252.911852,18,397.968722
32569.932067,51,398.694741
32876.219604,52,399.124376
11509.286051,34,399.142917
31988.88325,92,399.186445
32206.866678,51,399.216145
33458.987711,52,399.238461
683.58519,7,399.371548
2383.851508,21,399.666984
32692.910545,51,400.424168
32386.900234,52,401.148544
32267.561715,51,401.841244
-438.347631,15,402.068644
33529.492635,52,402.781076
33815.679585,52,403.474651
4795.848016,24,403.83198
33112.411673,52,404.55891
31380.310971,51,405.335604
32956.804319,52,406.080568
32628.543663,52,406.834577
32266.321237,51,407.575869
32235.868507,51,408.313167
2724.433646,22,408.628947
32446.545359,51,409.323709
10905.40185,33,409.784051
8707.309085,31,410.21408
733.1908,17,410.448581
32006.739246,50,411.185921
32550.522739,52,411.932829
2336.938974,21,412.218628
31141.532509,60,413.11637
32699.645887,107,413.625056
6022.158144,26,413.644178
31892.783008,50,413.668701
33198.208299,51,413.693785
32963.990242,52,413.721263
32920.677029,52,414.482709
-1022.641802,14,414.686856
33155.487718,52,415.439984
1254.526935,19,415.695595
2614.150375,21,416.008168
1232.198759,19,416.285189
32120.302071,52,417.00692
2651.541178,21,417.303378
33910.738022,53,418.026128
1665.740474,20,418.330177
32007.960893,51,419.066682
31980.807378,52,419.804043
32078.0845,51,420.537446
32695.210714,51,421.24162
32487.973077,51,421.98572
32276.389703,50,422.677556
32712.751049,51,423.39575
479.617833,18,423.661225
2990.08018,21,423.936949
32179.822872,51,424.641486
32656.267627,52,425.375838
2016.656178,20,425.69159
33212.841103,52,426.38654
29436.300695,80,427.51285
32562.118514,51,427.890654
30773.594748,55,427.925812
33154.986493,51,427.952986
2151.006997,21,427.961106
2435.717247,21,427.971427
32859.561969,52,428.708449
32406.913327,51,429.412694
-842.658634,16,429.637334
32336.154351,51,430.303008
32952.538712,51,431.01652
33130.91586,53,431.729306
76.353146,17,431.984926
32851.437864,52,432.668506
1178.108155,19,432.933813
5361.723022,26,433.29307
30762.06001,53,434.082806
33525.913178,52,434.859987
919.29379,18,435.133556
31651.254002,62,436.056301
32913.760241,51,436.803344
33311.967452,52,437.536844
32685.431326,52,438.280146
31447.912435,109,439.804515
27608.419251,49,440.49034
32671.93602,51,441.218708
32891.883329,52,441.964041
13089.494761,36,442.145924
-1535.296184,13,442.148018
-559.29886,15,442.159658
32829.376633,52,442.189989
759.291446,18,442.20112
9408.770207,33,442.677476
32810.789072,51,443.440462
32650.545626,50,444.151505
33529.211008,53,444.924647
32923.910942,51,445.715441
1646.874696,19,445.998202
32706.301405,51,446.742588
-759.454483,16,446.985175
32838.98864,51,447.736113
1119.872783,19,448.028297
4062.460404,23,448.368035
32365.033845,50,449.042824
1137.699586,19,449.328027
1838.088972,19,449.593545
1485.434589,20,449.868807
-421.859019,16,450.082348
33522.209113,52,450.82963
32939.414091,52,451.556076
2079.224714,20,451.842828
17016.569032,42,452.446351
33278.432345,106,453.919171
33467.313253,52,454.690152
29674.097655,51,455.421971
32177.09618,50,456.117044
32878.449632,52,456.65304
2040.968748,20,456.663106
6647.391482,28,456.688648
-1162.687007,14,456.69934
32892.390934,52,456.723486
32767.541483,50,457.478927
2244.411995,20,457.764483
33067.863072,52,458.467238
3379.438565,23,458.762422
33742.085206,51,459.488289
32183.773663,50,460.195275
33336.307388,52,460.912112
32636.609659,52,461.625562
32001.649391,51,462.359627
33498.600211,53,463.108172
1727.892029,20,463.394352
33691.891532,52,464.119285
32915.326469,52,464.86478
33348.432712,52,465.549525
31111.644665,70,466.560159
2616.24617,21,466.86587
32157.056174,51,467.563919
32257.310412,51,468.235269
32867.489546,52,468.958976
32783.494095,51,469.644854
32446.134968,51,470.388106
31993.560961,51,470.742719
33214.164168,52,470.773462
32875.847827,52,470.805999
33194.321334,52,470.827014
32339.661371,51,470.856745
33458.921873,53,471.623388
32276.209337,51,472.332032
1491.792076,19,472.606584
4134.530186,24,472.948928
25120.909734,46,473.611652
32285.493053,51,474.326524
3043.400001,22,474.652834
-670.167985,15,474.878857
33054.111593,52,475.561998
220.675333,17,475.820046
366.033403,18,476.075903
32005.778821,50,476.811989
31364.61237,67,477.740204
3019.755901,22,478.084365
31494.068542,81,479.301273
34317.336617,115,480.94611
33036.301431,51,481.66919
32506.080721,52,482.390656
29936.976326,51,483.112566
939.435992,18,483.38935
32135.083448,51,484.082891
4331.840609,24,484.418604
32335.862114,50,485.092687
2989.989007,22,485.104997
32400.569081,51,485.125174
32951.054875,52,485.21153
32774.049965,51,485.238468
33247.485987,52,485.269423
32372.941778,51,485.995339
32046.761909,51,486.71277
32561.974306,51,487.420094
33561.006516,52,488.114161
8935.185246,31,488.555965
32753.529105,51,489.271851
32563.026625,92,490.552088
-1891.279855,13,490.724647
-15.422274,17,490.988403
1632.918655,20,491.267521
32898.036024,52,491.973083
33723.138628,53,492.707067
33324.699778,51,493.39168
445.574999,17,493.667758
32773.14249,51,494.412074
32359.219246,50,495.1379
33458.765379,51,495.87339
32533.045106,50,496.632633
593.132325,17,496.876116
32331.89983,50,497.571705
31946.580717,91,498.798435
3229.382362,22,499.332353
32217.928931,51,499.358395
39673.853337,145,499.424731
32479.703925,50,499.443677
1174.182117,19,499.453892
31665.87769,52,500.21931
2805.191695,22,500.518156
32435.35048,51,501.319899
32749.901184,52,502.186364
1714.911905,20,502.540924
11727.455857,35,503.138711
322.957167,17,503.400265
5324.208897,25,503.827132
32901.189667,51,504.668369
641.059086,18,504.953617
32918.130496,51,505.755344
33485.430043,52,506.498335
32177.506209,51,507.213848
7357.614571,29,507.621347
-31.069036,16,507.848104
33438.103129,52,508.589729
1242.239676,18,508.876113
3411.857811,22,509.180328
5514.492289,26,509.576628
626.070054,18,509.886564
32519.417316,52,510.729467
31461.333962,81,511.991363
32655.140408,51,512.723915
32630.362645,50,513.490021
1699.477124,20,513.784755
33024.687174,51,514.509983
2305.962223,21,514.765456
128583.33763,337,514.910335
17152.559999,41,514.930793
540.610195,17,514.938826
33281.005798,51,514.961426
31741.371282,52,515.707522
-146.775227,17,515.950936
244.936673,17,516.20783
32503.513411,100,517.637471
32970.712265,52,518.341376
33115.896835,52,519.077111
32610.670169,52,519.899778
5472.603974,26,520.294797
33629.299614,53,521.059999
33845.02238,51,521.829726
32840.332089,52,522.623523
4280.413304,24,522.980229
5379.647717,25,523.355274
467.950725,18,523.631063
32681.714124,51,524.362067
8480.188846,30,524.791312
33741.838312,53,525.54583
9624.487413,32,526.027123
32431.333962,51,526.75216
1279.213522,18,527.008045
-1358.098495,15,527.221886
33224.299455,52,528.00789
32819.869497,51,528.798221
5740.058021,26,529.157553
7798.814091,29,529.617524
33453.972296,52,529.637701
32628.287431,50,529.669075
33638.291038,52,529.688905
-1767.937825,13,529.70123
4040.635492,25,530.067779
32511.461381,51,530.78115
33391.295054,53,531.56698
33761.223498,51,532.292603
13555.33248,37,532.815025
33850.873742,53,533.554332
33414.555342,52,534.319778
32281.950095,51,535.066295
32779.823665,52,535.812334
32099.807192,50,536.535872
32879.910897,52,537.270046
32824.168117,51,537.968394
32687.371158,52,538.69919
33043.517023,51,539.375549
18139.133208,43,540.008264
32947.859586,51,540.71369
32484.170658,51,541.424592
32545.877079,51,542.07876
5722.702999,27,542.445985
32189.934456,51,543.159805
11980.431835,35,543.665758
4869.649024,25,543.851221
14672.466006,38,543.879261
33900.790023,52,543.91835
8385.11573,30,543.937382
32958.36237,52,543.973193
6012.967987,27,544.355567
33105.985428,52,545.117093
30834.884454,72,546.115236
2414.536819,20,546.440478
32663.658695,52,547.154323
33119.779235,52,547.927884
1632.826561,19,548.194425
32369.311376,50,548.911361
32704.837223,52,549.618183
32172.803577,51,550.291437
32970.588054,52,550.980855
32654.687922,52,551.734065
12116.384167,36,552.244426
9141.351962,31,552.661946
1088.421184,18,552.928013
33124.556215,53,553.694278
32763.789954,52,554.416547
7874.167989,30,554.875838
31958.954646,51,555.591193
32981.287793,51,556.274944
4767.812894,24,556.621429
9585.707617,32,557.079471
109.248244,17,557.324262
2382.154567,21,557.641124
11406.175389,34,558.172789
32359.858874,51,558.205369
32466.285855,51,558.22386
11836.92282,34,558.244504
-664.838595,15,558.252825
32484.701164,52,559.008529
2416.364522,21,559.285418
-440.324113,16,559.499985
33421.027971,52,560.212831
32616.545977,50,560.938802
32750.641621,51,561.66825
33819.582532,53,562.438042
32710.42052,52,563.181447
1897.932992,20,563.458079
33363.884723,52,564.191789
2742.027241,13,564.374033
5439.912349,25,564.732231
32601.196497,51,565.464414
32866.289618,52,566.243149
33012.713787,51,567.024365
32467.054583,51,567.790373
-1155.353284,15,568.022253
32890.292129,51,568.761383
32741.354526,51,569.478051
33348.455821,51,570.252942
32810.632614,52,570.986017
4674.361396,25,571.33251
5451.422144,26,571.706606
32938.780995,52,572.401519
5813.646207,26,572.623906
33117.010302,52,572.652874
32571.805169,51,572.675852
2282.999613,21,572.690865
31973.628248,51,572.715835
32190.170513,52,573.483026
32205.634014,50,574.155959
33482.989277,52,574.886988
32794.512222,51,575.669843
30488.903423,80,576.982115
30425.985776,76,578.136423
-2153.22693,12,578.320859
8716.226648,31,578.803471
8452.057347,30,579.203266
33886.545255,52,579.960032
33406.729503,51,580.745918
33123.218233,52,581.511417
1757.260634,20,581.805362
32454.761571,51,582.524025
32392.23677,51,583.268978
1478.125288,19,583.53405
31251.855211,67,584.459296
1261.30683,19,584.726115
32599.596856,52,585.468077
32770.239983,52,586.257807
32803.74485,52,587.060066
5256.882716,25,587.468664
1304.184389,19,587.47913
1684.130915,19,587.489648
32797.460056,50,587.526496
3336.060441,22,587.538408
32978.658171,51,588.29055
9362.274932,31,588.717325
3761.672512,23,589.043538
32321.271867,50,589.766617
6634.063541,28,590.226393
6022.461653,27,590.620898
32565.565323,51,591.338541
4017.094092,24,591.703263
32824.455739,51,592.389849
32057.001177,50,593.104032
32185.035307,51,593.831297
3942.041964,24,594.16561
32731.244996,50,594.859927
33462.535774,52,595.617162
33101.072611,51,596.313497
2231.406323,21,596.639086
8055.010334,30,597.041209
4867.428013,25,597.389446
16400.705811,41,597.957372
19483.160755,45,598.585415
30596.077876,66,599.482782
1297.172131,19,599.749428
32547.043877,50,600.455488
2450.900183,21,600.740972
32700.861469,51,601.483804
32549.537431,50,601.728778
-1085.326418,15,601.73901
287.156941,17,601.749364
33786.495336,52,601.777894
33020.872212,50,601.804994
1043.448214,19,602.066689
948.826486,19,602.313729
4959.589819,25,602.690132
5355.204698,25,603.057961
10242.988849,33,603.506632
32436.873435,51,604.191396
2679.325826,21,604.499923
16572.374218,41,605.092343
33459.310711,51,605.797217
33831.303868,109,607.352266
32937.834266,52,608.141923
321.277579,18,608.395019
32909.321767,50,609.11971
30938.076053,84,610.370957
32278.445556,52,611.122328
9369.487894,32,611.601871
32509.86406,52,612.40034
31319.383395,85,613.583405
1650.092785,20,613.859625
21467.417002,47,614.544156
33565.820714,53,615.287792
17282.309463,42,615.857948
724.475327,18,616.117723
8954.062088,31,616.155527
32987.400688,51,616.1895
-1166.57601,14,616.194613
-712.296586,16,616.20594
1633.524433,20,616.20594
32743.932271,51,616.962165
7933.411765,30,617.383789
33491.246496,52,618.119433
463.251987,17,618.364779
33068.465443,51,619.057236
33821.692041,51,619.787173
32610.852965,51,620.472639
32813.577911,51,621.185908
9824.719029,32,621.634729
30754.799865,73,622.645801
30663.938272,71,623.597804
3033.439557,22,623.935903
31764.493397,50,624.630629
19511.456771,45,625.273953
31712.093135,82,626.366586
33376.941987,51,627.092066
1827.834157,20,627.438956
6894.451024,28,627.86738
3875.264617,23,628.202323
16131.121943,40,628.735176
32424.463395,51,629.431317
32545.208248,50,630.097773
33246.055177,51,630.24092
33496.657712,52,630.269121
32634.313056,51,630.292735
32646.834934,51,630.324596
32509.692559,50,630.35521
32180.093444,52,631.144575
31668.569937,50,631.874236
6956.453012,29,632.298441
32817.789772,51,633.03258
31958.496358,50,633.756206
11343.716142,35,634.264819
33727.868804,52,634.969087
32643.197824,51,635.758773
32604.039607,51,636.482153
32066.688504,50,637.204533
13790.270708,38,637.728964
33754.257601,51,638.463811
1651.768986,20,638.738635
33077.031888,51,639.463548
33399.389578,52,640.219088
32753.670268,51,640.961544
34224.364481,52,641.714813
33234.919883,51,642.556453
32627.943717,52,643.396847
30785.067628,92,644.817745
15031.817355,39,645.103039
32845.661417,51,645.123448
-528.210485,16,645.134049
31956.119757,50,645.163491
32949.428142,51,645.195942
2065.933403,21,645.502812
32398.927292,50,646.242361
33818.455615,52,647.038909
30168.326751,86,648.19043
12807.278336,36,648.70226
32678.716475,51,649.461828
33026.144636,51,650.157107
33671.557703,51,650.884738
32395.609107,51,651.610412
2682.964271,13,651.804938
32974.985468,52,652.533261
831.16269,18,652.799596
32156.63404,51,653.510698
4994.786146,25,653.927776
10893.888872,34,654.417889
32547.61731,51,655.161695
2417.504142,12,655.325383
33152.405734,51,656.055546
1651.374742,20,656.329346
33070.048565,52,657.090021
31969.872077,51,657.810424
-550.329999,15,658.025929
32732.720653,50,658.699771
32609.606616,50,659.424094
33385.430128,52,659.53664
39592.023612,146,659.614
32622.005361,51,659.637647
-646.135098,15,659.640907
33119.705462,52,659.670991
33136.840996,54,660.455978
8781.93344,31,660.906622
1748.669586,20,661.182146
30616.662205,92,662.41818
30330.888024,79,663.514035
862.434597,18,663.828053
32586.203927,51,664.533515
32409.294341,51,665.228862
33219.922675,51,665.951556
1471.315999,19,666.225033
33631.626832,51,666.97407
32648.996019,51,667.67252
14619.736097,38,668.203456
33383.333894,51,668.907056
32205.663517,51,669.571461
-59.614621,17,669.816235
32822.130562,50,670.508449
33560.533021,51,671.232545
32826.509751,51,671.9438
17.313715,16,672.187482
3410.067409,22,672.515604
330.663637,17,672.74333
4621.893738,25,673.118389
-822.591571,15,673.34158
4293.063809,24,673.680331
32000.296877,51,673.774656
13562.512822,37,673.794889
32841.152152,52,673.823417
32075.354781,51,673.852634
33020.109534,52,673.875472
32516.865043,51,674.562817
33552.488481,51,675.326061
33077.967302,52,676.099398
30051.766875,79,677.24516
33352.055724,52,677.997324
32589.202062,52,678.729852
2700.852038,22,679.061574
33050.478804,52,679.835143
33140.05743,51,680.550498
2451.038317,21,680.833746
4449.179411,25,681.171921
30304.657648,76,682.24377
34167.038015,52,682.946021
32762.937698,50,683.676129
32383.850432,51,684.390672
32750.716146,51,685.10607
7278.84168,28,685.522178
8608.816756,30,685.952471
7311.586076,28,686.364286
30423.615296,68,687.320289
2136.335867,21,687.649464
1845.121373,20,687.927061
32335.69297,50,688.213642
410.164251,17,688.223843
32126.481233,51,688.252628
32947.971931,51,688.278825
32692.35252,51,688.304667
32248.386146,51,688.99296
32189.665497,51,689.688675
31371.288276,79,690.763498
9972.655206,32,691.2236
33676.115157,52,691.979542
33694.566194,52,692.693905
-606.286849,16,692.908217
2814.726108,21,693.225536
31723.322814,50,693.947708
34076.956954,52,694.684042
1725.928264,20,694.98107
33169.059414,53,695.688393
6909.529495,28,696.096154
30571.234032,94,697.439094
32666.315949,52,698.18368
31222.520952,71,699.282249
32408.803058,51,700.04601
10980.798602,34,700.566616
32365.051993,51,701.346159
32140.746454,51,702.068758
1030.037427,18,702.632383
6922.779963,28,702.652632
7396.3359,29,702.664604
867.054725,18,702.676042
32739.383223,52,702.701234
32598.944962,54,703.451141
4766.182036,25,703.808823
32293.888457,51,704.557791
33509.579836,52,705.278557
163.055363,17,705.533512
33054.66775,52,706.252954
-1902.585543,13,706.46895
33582.6107,53,707.200877
33428.812382,53,707.952542
33315.230997,51,708.76491
30669.431482,62,709.73553
-559.747646,15,709.947396
7631.180753,29,710.426141
33797.024719,52,711.236148
33076.694471,52,712.041055
1864.675073,19,712.310328
31497.020765,63,713.326436
4066.249155,24,713.663607
32917.364266,51,714.410265
33228.616671,51,715.104915
33365.318001,51,715.820319
4099.709472,24,716.17821
1954.828445,20,716.473633
-1372.700765,14,716.678091
31969.023018,50,717.413548
32729.057599,51,717.437959
32399.804324,50,717.462795
32938.037224,50,717.485211
31889.075021,50,717.510359
32934.625144,52,718.216573
31699.853963,88,719.519297
4664.129953,24,719.884704
32210.256538,51,720.654841
1180.002603,19,720.942828
-855.869375,15,721.154546
33336.177004,51,721.914114
521.979378,18,722.186005
32146.582723,51,722.982034
32919.389592,52,723.744401
-1235.83026,15,723.960096
31347.832829,101,725.360068
30619.003659,71,726.34931
32629.85007,50,727.037302
33148.096393,52,727.749027
32140.075359,52,728.452615
9329.085441,32,728.910294
581.040719,18,729.156672
33009.349224,51,729.858242
2103.404829,20,730.145142
33235.816138,52,730.910742
33053.3664,51,731.658999
32966.256685,52,731.894714
33313.808454,52,731.926836
32787.287178,51,731.948675
2079.643084,20,731.96465
32390.715636,51,731.987963
32972.095529,52,732.743355
32481.710737,51,733.417054
32522.164288,51,734.155888
32875.610359,51,734.86032
32388.47075,51,735.591757
33207.355629,52,736.388031
32931.909712,51,737.121824
-573.738295,15,737.345956
16948.531876,41,737.929268
2260.261891,21,738.214877
473.867364,17,738.468205
31540.495183,67,739.398008
8577.438014,31,739.8565
32469.060053,51,740.58067
2124.920153,20,740.865683
32300.879006,51,741.625626
1028.283284,18,741.915296
33088.858387,51,742.658015
3742.894504,23,743.024221
32527.031198,50,743.725164
29993.177797,72,744.793966
32395.807884,51,745.529849
7859.862831,30,745.949167
31953.729474,50,746.430766
3369.846687,22,746.449047
32819.724142,52,746.481752
33064.341569,51,746.510786
33252.392463,51,746.534484
4508.842144,25,746.858171
32498.102524,51,747.586168
32544.781633,51,748.298184
-296.570343,16,748.523198
33243.141139,51,749.208197
33515.303095,52,749.921206
32764.631779,51,750.604379
33064.818184,52,751.325876
33448.937677,51,752.063828
